,two_year_recid,race,sex,age,c_charge_degree,priors_count,length_of_stay
3297,0,0,1,1,1,1,1.9873426900185096
3298,1,0,1,0,1,2,-0.36599535968202995
3299,1,1,0,1,1,2,0.9063986645115996
3300,0,0,1,1,1,2,-0.3549653186054288
3301,1,0,1,0,0,1,0.5636795310600646
3302,1,0,1,2,1,2,-0.35811675891302913
3303,1,0,1,0,0,1,-0.34551099768262783
3304,0,0,1,2,1,1,0.5644673911369646
3305,0,1,1,2,1,2,-0.35890461898992926
3306,0,1,0,1,0,0,-0.3541774585285288
3307,0,1,1,1,1,2,-0.3604803391437294
3308,1,0,1,1,1,0,-0.3549653186054288
3309,0,1,1,2,1,1,-0.36126819922062947
3310,0,0,0,1,0,1,-0.3392081170674272
3311,1,0,1,1,1,0,-0.3526017383747285
3312,0,0,1,2,1,2,0.8512484591285938
3313,1,0,1,0,0,2,-0.31872375506802514
3314,0,0,0,0,1,1,-0.3210873352987254
3315,0,0,0,1,1,1,-0.3596924790668293
3316,1,1,0,1,0,2,0.12720504845742026
3317,0,0,1,2,0,0,-0.3738739604510307
3318,0,1,0,1,1,1,-0.36441963952822976
3319,1,1,0,1,1,1,-0.12648589630440557
3320,1,0,1,1,1,2,0.6479805592883732
3321,0,0,1,1,1,2,-0.356541038759229
3322,1,0,1,0,0,1,-0.3392081170674272
3323,0,1,1,1,1,2,-0.3738739604510307
3324,1,1,1,1,0,0,-0.35890461898992926
3325,0,0,1,0,1,0,-0.31872375506802514
3326,1,1,1,1,0,2,-0.2446649078394176
3327,1,0,1,2,0,2,1.1214844655053213
3328,0,0,1,1,1,1,-0.3549653186054288
3329,1,0,1,1,1,2,-0.3746618205279308
3330,1,0,1,1,1,2,-0.35338959845162865
3331,1,0,1,2,0,2,-0.09654721338220251
3332,1,0,1,0,1,1,-0.35890461898992926
3333,0,0,1,1,1,2,0.27926204329913573
3334,0,0,0,2,1,1,-0.3722982402972306
3335,1,0,0,0,1,0,-0.3754496806048309
3336,1,1,1,2,1,2,0.2635048417611341
3337,1,1,1,2,1,2,-0.3604803391437294
3338,1,0,1,1,1,2,-0.21866552530171496
3339,0,0,0,0,0,0,-0.34629885775952796
3340,1,0,1,1,1,2,-0.35890461898992926
3341,0,1,1,2,1,2,-0.24624062799321772
3342,0,1,0,2,1,0,-0.36599535968202995
3343,0,0,1,2,1,0,-0.2454527679163177
3344,0,0,0,1,0,0,-0.3557531786823289
3345,0,1,0,2,0,0,-0.3439352775288277
3346,1,0,1,1,1,1,-0.3596924790668293
3347,1,0,1,0,1,0,-0.36599535968202995
3348,1,1,0,1,0,0,-0.3722982402972306
3349,0,1,1,1,0,1,0.2887163642219367
3350,0,1,1,0,1,0,-0.36363177945132974
3351,1,0,1,1,0,2,-0.3604803391437294
3352,0,1,0,0,1,0,-0.3628439193744296
3353,0,0,0,2,1,0,-0.36599535968202995
3354,1,0,1,1,0,2,-0.36441963952822976
3355,1,0,1,1,1,2,-0.29902725314552314
3356,0,1,1,1,1,2,-0.3722982402972306
3357,0,0,0,1,1,2,-0.3604803391437294
3358,1,0,1,1,0,1,1.50202088264806
3359,0,1,1,1,1,1,-0.357328898836129
3360,1,0,1,2,1,2,0.8748842614355963
3361,0,1,1,1,1,1,-0.347086717836428
3362,0,0,0,1,1,1,-0.3557531786823289
3363,1,1,0,1,1,2,-0.3557531786823289
3364,1,0,1,0,1,1,-0.3541774585285288
3365,0,1,1,1,1,0,-0.34078383722122735
3366,1,1,1,2,1,1,-0.36599535968202995
3367,0,0,0,0,0,0,-0.3541774585285288
3368,1,0,1,1,1,2,-0.36126819922062947
3369,1,0,1,0,0,1,-0.26042210937741916
3370,0,0,0,1,1,2,3.1525877437537275
3371,1,1,1,0,1,1,-0.36126819922062947
3372,0,1,1,2,0,1,-0.33763239691362706
3373,1,1,1,1,1,2,-0.3242387756063257
3374,1,1,1,0,0,2,0.16265875191792387
3375,1,0,1,0,1,1,-0.357328898836129
3376,1,0,1,2,0,0,-0.356541038759229
3377,1,0,1,2,1,2,-0.34551099768262783
3378,0,1,1,1,0,1,-0.34629885775952796
3379,1,1,0,2,0,2,0.07205484307441462
3380,0,0,1,0,0,1,-0.3722982402972306
3381,0,0,0,1,1,0,-0.3596924790668293
3382,1,1,1,2,1,1,-0.2848457717613217
3383,0,0,0,2,1,2,-0.3526017383747285
3384,1,1,1,1,0,2,0.1295686286881205
3385,0,1,1,1,1,0,-0.36126819922062947
3386,1,0,1,1,1,2,1.2246941355792318
3387,0,1,1,2,1,1,-0.2612099694543193
3388,1,0,1,2,1,2,-0.36441963952822976
3389,1,0,0,1,1,1,-0.3604803391437294
3390,0,1,1,1,1,1,-0.36126819922062947
3391,0,0,1,1,1,0,-0.35890461898992926
3392,0,1,1,1,1,1,-0.3596924790668293
3393,1,0,1,1,1,1,-0.3596924790668293
3394,1,1,0,2,1,2,-0.1729696408415103
3395,1,0,1,0,1,1,8.246103140912746
3396,0,0,1,0,1,0,-0.36599535968202995
3397,1,0,0,1,1,1,-0.3738739604510307
3398,0,0,0,2,1,0,-0.35890461898992926
3399,0,1,0,2,0,0,-0.3738739604510307
3400,0,0,1,2,0,0,-0.34078383722122735
3401,0,0,1,0,0,0,-0.3202994752218253
3402,0,0,1,1,1,0,-0.357328898836129
3403,1,0,1,2,1,0,-0.33369309652912665
3404,1,0,1,1,1,2,-0.3628439193744296
3405,0,0,1,2,1,1,-0.35890461898992926
3406,1,1,1,1,1,1,0.2579898212228336
3407,1,0,1,0,1,2,-0.29036079229962225
3408,1,0,1,1,1,1,-0.3266023558370259
3409,0,0,0,0,1,0,-0.36126819922062947
3410,0,0,1,1,1,0,-0.3202994752218253
3411,1,1,1,1,1,2,0.6645256209032748
3412,0,0,1,2,1,0,-0.356541038759229
3413,0,0,1,1,1,1,-0.209211204378914
3414,0,1,1,0,0,1,-0.3604803391437294
3415,1,1,1,1,0,1,-0.3604803391437294
3416,0,0,1,1,1,0,-0.3392081170674272
3417,1,1,0,1,0,1,-0.3746618205279308
3418,1,0,1,1,1,0,-0.33999597714432733
3419,0,1,1,1,1,1,0.9473673885104038
3420,1,0,1,1,0,2,-0.2612099694543193
3421,0,1,1,0,0,0,-0.36126819922062947
3422,0,1,0,1,0,0,-0.357328898836129
3423,1,0,1,0,1,1,-0.3738739604510307
3424,0,0,1,2,1,1,-0.37151038022033045
3425,1,0,1,0,1,1,2.0645529775547176
3426,0,1,1,1,1,1,-0.35811675891302913
3427,0,0,0,1,1,1,0.17211307284072483
3428,1,1,1,1,0,1,-0.3415716972981275
3429,1,0,1,0,0,0,-0.34314741745192756
3430,0,0,0,1,0,1,-0.33842025699052714
3431,1,0,1,1,1,2,-0.3628439193744296
3432,0,1,0,1,1,2,0.1831431139173259
3433,1,0,1,0,1,1,-0.26199782953121936
3434,1,0,0,1,1,2,0.8670056606665957
3435,1,0,1,1,1,0,-0.3620560592975295
3436,0,0,1,0,1,0,-0.3195116151449252
3437,1,1,1,1,1,1,-0.33999597714432733
3438,0,1,1,0,1,0,-0.37623754068173093
3439,0,0,1,1,1,0,-0.3620560592975295
3440,0,0,1,1,1,1,-0.357328898836129
3441,0,0,0,0,1,1,-0.37623754068173093
3442,0,0,0,0,1,1,-0.36126819922062947
3443,1,0,1,1,0,0,-0.35811675891302913
3444,0,0,1,1,1,2,-0.307693713991424
3445,1,1,1,1,0,1,-0.1690303404570099
3446,1,1,0,0,1,0,-0.3447231376057278
3447,1,0,1,0,1,1,-0.3746618205279308
3448,1,0,1,1,0,1,3.499246177589763
3449,1,0,0,0,0,1,-0.3218751953756254
3450,0,0,1,1,0,0,0.26823200222253457
3451,1,1,1,1,1,1,-0.019336925845994654
3452,1,1,1,1,1,2,-0.35811675891302913
3453,0,1,1,1,1,0,-0.3652074996051299
3454,0,1,1,1,0,1,-0.356541038759229
3455,1,0,1,1,1,2,0.005086736537907787
3456,0,1,0,1,1,2,2.3615762265460476
3457,0,1,1,1,1,0,-0.27539145083852073
3458,0,1,1,1,0,0,-0.31872375506802514
3459,0,0,1,1,1,2,-0.20369618384061344
3460,0,0,1,0,1,0,-0.3045422736838237
3461,0,1,1,1,0,0,-0.34314741745192756
3462,1,0,1,1,1,2,-0.35811675891302913
3463,0,1,0,1,0,2,-0.34235955737502755
3464,0,0,1,0,1,1,-0.33763239691362706
3465,0,0,0,1,0,0,-0.3604803391437294
3466,0,0,1,1,1,2,-0.24230132760871737
3467,0,1,1,1,1,1,0.1705373526869246
3468,0,1,0,1,0,0,-0.3738739604510307
3469,1,0,1,1,1,2,3.3645221044398492
3470,0,0,1,1,1,1,-0.33526881668292685
3471,0,0,0,1,0,0,0.458894140832354
3472,0,1,0,1,1,1,-0.209211204378914
3473,1,0,1,1,1,1,-0.20290832376371334
3474,0,0,0,1,0,0,-0.3620560592975295
3475,0,1,1,1,0,1,-0.3596924790668293
3476,0,0,0,1,0,0,-0.3321173763753265
3477,0,1,0,1,0,0,-0.37151038022033045
3478,1,1,1,0,1,1,-0.08236573199800107
3479,0,0,1,0,1,0,-0.35338959845162865
3480,1,0,1,0,0,1,-0.36678321975892997
3481,1,0,1,2,1,0,-0.35338959845162865
3482,1,0,0,1,1,1,-0.26042210937741916
3483,0,0,1,0,0,1,-0.35811675891302913
3484,1,0,1,1,0,1,1.145908127889224
3485,1,0,1,0,1,2,-0.28327005160752156
3486,0,1,0,0,0,0,-0.37151038022033045
3487,1,1,1,1,1,1,-0.33842025699052714
3488,1,0,0,0,0,0,-0.3518138782978285
3489,1,1,1,1,1,0,-0.2675128500695199
3490,1,1,0,1,0,0,-0.3604803391437294
3491,1,0,1,1,1,2,-0.2044840439175135
3492,0,0,1,1,1,1,4.516373536867767
3493,0,1,0,1,0,0,-0.36599535968202995
3494,1,0,1,1,1,2,-0.32502663568322576
3495,0,1,0,1,1,0,-0.3754496806048309
3496,0,0,1,2,1,2,-0.33999597714432733
3497,0,1,0,1,0,0,-0.3604803391437294
3498,1,0,1,1,1,2,-0.3439352775288277
3499,0,1,1,2,1,0,-0.36599535968202995
3500,0,0,1,0,0,1,-0.3415716972981275
3501,0,0,0,1,1,1,-0.33605667675982687
3502,0,1,1,2,0,1,-0.3006029732993233
3503,1,0,0,2,0,2,0.03660113961391102
3504,0,0,1,2,1,2,4.198078065800134
3505,0,0,1,2,1,1,-0.34314741745192756
3506,0,1,0,1,0,1,-0.3596924790668293
3507,1,1,1,1,1,2,-0.2793307512230211
3508,1,0,1,0,1,0,-0.3596924790668293
3509,0,1,1,0,1,1,-0.19424186291781248
3510,0,0,1,0,1,0,-0.3628439193744296
3511,0,1,1,1,1,1,-0.357328898836129
3512,0,1,0,1,0,1,-0.3439352775288277
3513,1,0,1,2,1,2,10.92797884268062
3514,1,1,1,1,1,1,-0.2809064713768213
3515,1,0,1,0,1,0,2.4537558555433567
3516,1,0,1,1,1,2,0.6259204771351708
3517,0,0,1,1,1,0,-0.357328898836129
3518,1,0,1,0,1,1,1.5760797298766678
3519,1,0,1,0,1,1,0.45495484044785356
3520,0,1,1,0,1,1,-0.33842025699052714
3521,0,0,1,0,1,1,-0.356541038759229
3522,0,0,0,1,0,0,-0.3549653186054288
3523,1,1,0,2,0,0,-0.356541038759229
3524,0,0,1,1,1,1,-0.3746618205279308
3525,1,0,1,2,1,2,0.2516869406076329
3526,1,0,1,1,1,0,-0.3596924790668293
3527,0,1,1,1,1,1,-0.34235955737502755
3528,1,1,0,0,1,1,-0.32739021591392603
3529,1,1,0,1,0,2,-0.3628439193744296
3530,1,1,1,0,1,0,-0.33999597714432733
3531,1,1,1,2,0,1,-0.36126819922062947
3532,1,1,0,1,1,1,-0.3596924790668293
3533,1,0,1,1,1,2,-0.3557531786823289
3534,1,0,1,0,0,0,-0.3604803391437294
3535,0,0,0,1,1,2,-0.33763239691362706
3536,1,1,1,1,1,0,-0.3596924790668293
3537,1,1,1,1,1,2,-0.36126819922062947
3538,1,1,1,1,1,1,-0.3557531786823289
3539,0,0,0,1,0,0,-0.3604803391437294
3540,0,1,1,2,0,1,-0.3652074996051299
3541,1,1,1,0,1,0,-0.26278568960811943
3542,0,0,1,1,1,2,-0.336844536836727
3543,0,0,1,1,1,0,0.3801081331423459
3544,1,0,1,1,0,2,-0.3557531786823289
3545,0,1,1,1,1,2,2.2938202599326405
3546,0,1,1,0,1,0,-0.357328898836129
3547,0,0,0,1,1,1,-0.3541774585285288
3548,1,1,1,2,1,1,1.1726953705038266
3549,1,0,1,1,1,2,-0.3526017383747285
3550,0,1,0,2,0,1,-0.298239393068623
3551,0,1,1,1,1,0,1.323176645191742
3552,1,0,1,2,1,2,-0.36126819922062947
3553,0,0,0,1,0,0,-0.36126819922062947
3554,1,1,1,1,0,1,-0.19109042261021214
3555,1,0,1,0,1,1,-0.3541774585285288
3556,0,0,1,1,1,0,-0.33369309652912665
3557,0,0,1,1,0,1,-0.356541038759229
3558,0,1,1,1,0,0,-0.3730861003741307
3559,1,0,1,1,1,1,2.118915322860823
3560,0,0,0,0,1,0,-0.3722982402972306
3561,0,0,0,0,1,1,-0.3628439193744296
3562,1,0,1,1,1,2,-0.3652074996051299
3563,1,0,1,1,1,2,-0.3604803391437294
3564,0,0,0,2,1,1,0.6054361151357689
3565,1,0,1,1,1,2,-0.22575626599381568
3566,0,0,1,0,1,1,0.2989585452216377
3567,1,0,0,1,1,0,-0.3628439193744296
3568,0,0,1,1,0,2,-0.36363177945132974
3569,0,0,1,1,1,1,-0.34235955737502755
3570,0,0,1,1,1,0,-0.3620560592975295
3571,1,0,1,0,1,1,-0.2635735496850195
3572,1,1,1,1,1,1,0.36041163121984393
3573,1,0,1,1,0,1,-0.2785428911461211
3574,0,1,1,1,1,0,-0.26593712991571977
3575,0,0,1,1,0,0,-0.30533013376072377
3576,1,1,1,0,1,1,2.311153181624442
3577,0,0,0,1,1,0,-0.3344809566060267
3578,1,1,1,0,1,1,-0.26436140976191963
3579,1,0,1,0,1,1,1.8975266412519005
3580,0,1,0,1,1,0,0.15635587130272316
3581,0,1,1,2,1,1,-0.3155723147604248
3582,1,0,0,2,1,1,-0.36126819922062947
3583,1,0,0,0,1,2,-0.336844536836727
3584,0,1,0,1,0,0,-0.3628439193744296
3585,1,0,1,0,1,1,-0.34235955737502755
3586,1,0,0,1,1,2,-0.3392081170674272
3587,0,0,1,1,1,0,-0.3754496806048309
3588,1,1,1,1,0,1,-0.35890461898992926
3589,0,1,1,2,1,1,-0.0587299296909987
3590,0,0,1,0,1,0,-0.3234509155294256
3591,1,0,1,0,1,1,-0.0335184072301961
3592,1,0,1,1,1,1,-0.20684762414821375
3593,0,0,0,1,1,0,-0.3344809566060267
3594,1,0,1,1,0,0,-0.357328898836129
3595,0,1,0,2,1,1,-0.3604803391437294
3596,0,1,1,0,0,0,-0.3549653186054288
3597,1,0,1,1,1,2,3.0627716949871187
3598,1,0,1,1,1,2,0.5542252101372637
3599,1,0,1,0,1,2,3.266039594827339
3600,0,1,1,1,0,0,-0.32266305545252555
3601,0,1,1,1,0,1,-0.357328898836129
3602,1,0,0,1,1,2,0.22805113830063048
3603,1,1,1,1,1,0,-0.3344809566060267
3604,0,0,1,2,0,2,-0.28327005160752156
3605,1,1,1,1,1,0,-0.3218751953756254
3606,0,0,1,2,0,1,0.8717328211279961
3607,1,0,1,1,1,1,-0.34078383722122735
3608,1,0,0,0,0,0,-0.35890461898992926
3609,1,0,1,1,0,1,-0.2848457717613217
3610,1,0,1,2,0,2,0.20283961583982796
3611,0,1,1,0,1,1,0.24459619991553216
3612,1,1,0,1,1,1,-0.3730861003741307
3613,0,0,0,1,1,2,-0.36441963952822976
3614,1,0,1,1,0,2,-0.30533013376072377
3615,1,0,1,0,1,1,0.7204636863631805
3616,1,0,1,2,1,2,-0.35811675891302913
3617,0,0,1,2,0,2,0.1114478469194186
3618,0,0,1,1,1,0,-0.3596924790668293
3619,0,1,1,0,1,0,-0.357328898836129
3620,1,1,1,1,1,0,-0.35811675891302913
3621,1,0,1,1,0,0,-0.35811675891302913
3622,0,1,1,1,1,1,-0.20684762414821375
3623,0,1,1,1,1,1,-0.36678321975892997
3624,0,0,1,1,1,2,0.1697494926100246
3625,1,0,1,2,0,0,-0.2958758128379228
3626,1,1,1,1,1,2,-0.36126819922062947
3627,1,0,1,1,0,2,0.2469597801462324
3628,0,0,1,0,1,1,-0.11781943545850468
3629,1,1,1,1,1,1,-0.336844536836727
3630,1,0,1,1,1,2,-0.2958758128379228
3631,1,1,0,1,1,1,-0.357328898836129
3632,0,1,1,0,1,0,-0.3541774585285288
3633,1,0,1,0,1,0,-0.356541038759229
3634,1,0,1,1,1,2,4.555766540712771
3635,0,0,1,1,1,0,-0.34078383722122735
3636,0,0,1,1,1,1,-0.3730861003741307
3637,1,1,1,1,1,2,-0.3738739604510307
3638,1,0,1,1,0,0,-0.3604803391437294
3639,0,0,1,2,1,1,-0.3549653186054288
3640,0,1,1,2,1,1,1.2506935181169345
3641,0,0,1,1,1,0,4.921333616394407
3642,0,1,1,2,0,0,-0.3415716972981275
3643,0,0,0,1,1,2,2.910714700145403
3644,1,1,1,0,0,0,-0.35890461898992926
3645,1,0,1,2,0,2,0.10041780584281751
3646,1,0,1,1,0,2,-0.3557531786823289
3647,1,1,1,0,1,1,-0.3526017383747285
3648,0,1,1,1,1,1,0.3950774746034475
3649,0,0,1,0,1,1,0.5668309713676649
3650,1,0,1,1,0,2,0.5298015477533612
3651,1,1,0,0,0,2,2.1417632650909253
3652,1,0,1,1,1,2,-0.35890461898992926
3653,1,0,1,2,1,2,-0.019336925845994654
3654,0,1,1,1,1,1,-0.22811984622451592
3655,0,1,0,2,0,0,-0.3596924790668293
3656,0,1,0,0,1,0,-0.3628439193744296
3657,1,0,1,2,0,2,0.7574931099774844
3658,0,1,1,1,1,1,-0.35811675891302913
3659,0,0,1,0,1,1,0.8173704758218903
3660,0,0,1,1,1,2,3.1273762212929253
3661,1,0,1,0,1,1,0.02163179815280947
3662,0,0,1,1,1,1,-0.356541038759229
3663,1,0,1,1,0,2,0.1823552538404258
3664,0,1,0,0,1,0,-0.3596924790668293
3665,1,1,1,2,0,2,-0.05479062930649826
3666,1,0,1,1,1,2,0.19259743484012687
3667,1,0,1,1,1,2,0.005086736537907787
3668,0,1,1,2,1,0,-0.35890461898992926
3669,1,1,1,2,0,1,-0.13436449707340636
3670,1,0,1,2,0,2,-0.2966636729148229
3671,1,0,1,0,1,0,-0.3518138782978285
3672,0,0,1,1,1,2,1.7391667657949843
3673,0,1,1,2,1,0,-0.3628439193744296
3674,0,0,1,0,0,1,-0.258846389223619
3675,1,1,1,2,1,1,0.17841595345592545
3676,1,0,1,1,0,0,-0.357328898836129
3677,1,1,1,1,0,2,-0.15484885907280846
3678,0,0,0,1,1,2,-0.3541774585285288
3679,0,1,0,1,0,0,-0.3596924790668293
3680,1,1,1,1,1,2,0.25011122045383266
3681,1,0,1,1,1,2,-0.24702848807011785
3682,0,1,1,2,1,1,0.20756677630122844
3683,1,0,1,1,1,1,-0.1256980362275055
3684,0,0,0,1,1,0,-0.35338959845162865
3685,0,1,1,1,1,1,-0.357328898836129
3686,0,0,1,2,1,1,-0.3549653186054288
3687,0,0,1,1,0,1,-0.357328898836129
3688,1,0,1,1,1,1,-0.356541038759229
3689,0,1,1,0,1,1,-0.21866552530171496
3690,1,0,0,0,0,0,-0.3604803391437294
3691,0,0,1,0,0,0,0.4738634822934555
3692,0,1,1,2,0,1,-0.35811675891302913
3693,0,0,1,2,1,2,-0.3596924790668293
3694,1,1,1,1,1,1,-0.24702848807011785
3695,1,0,1,0,1,2,-0.356541038759229
3696,1,0,1,2,1,1,-0.1650910400725095
3697,1,0,1,1,0,2,-0.3415716972981275
3698,0,1,1,2,1,1,-0.34629885775952796
3699,0,0,0,1,1,1,-0.3620560592975295
3700,0,0,0,1,0,1,1.530383845416463
3701,0,1,1,0,1,0,-0.35890461898992926
3702,0,1,1,1,1,1,-0.22260482568621537
3703,0,0,0,0,1,1,0.3225943475286401
3704,1,0,1,1,1,2,-0.34235955737502755
3705,1,0,1,1,1,1,-0.3620560592975295
3706,0,1,0,1,1,1,-0.23993774737801712
3707,1,0,1,1,0,2,-0.356541038759229
3708,1,1,1,0,0,0,-0.3596924790668293
3709,0,0,1,2,1,2,-0.3596924790668293
3710,0,1,1,1,1,0,-0.35890461898992926
3711,1,0,1,0,1,1,-0.33605667675982687
3712,0,0,1,1,1,1,-0.35890461898992926
3713,0,0,1,0,1,1,2.5869042085394702
3714,0,0,1,2,1,0,-0.26436140976191963
3715,0,1,1,1,0,1,-0.357328898836129
3716,1,1,1,1,1,0,0.5164079264460598
3717,0,0,1,1,1,1,-0.33999597714432733
3718,1,0,1,1,0,2,-0.3526017383747285
3719,1,0,0,1,0,2,-0.3604803391437294
3720,1,0,1,1,1,2,-0.3596924790668293
3721,0,1,1,1,1,2,-0.357328898836129
3722,0,0,1,1,1,1,-0.36126819922062947
3723,1,1,0,1,1,2,-0.3620560592975295
3724,0,0,1,2,1,1,-0.34078383722122735
3725,1,0,1,0,1,1,-0.3620560592975295
3726,1,0,1,1,1,2,0.587315333367067
3727,1,1,1,1,1,2,-0.19109042261021214
3728,0,1,1,2,1,1,-0.15248527884210822
3729,1,1,1,1,1,2,1.4397799365729538
3730,0,0,1,1,0,1,-0.36126819922062947
3731,1,0,1,1,1,2,5.125389376311529
3732,0,1,1,0,1,1,0.13114434884192064
3733,0,1,1,1,0,1,0.38562315368064654
3734,0,1,0,2,0,0,-0.3746618205279308
3735,0,0,1,1,0,2,-0.3526017383747285
3736,1,0,1,0,1,1,-0.3604803391437294
3737,0,0,0,0,0,0,-0.3526017383747285
3738,1,0,1,1,0,1,-0.3604803391437294
3739,1,0,1,1,0,2,-0.30690585391452396
3740,0,1,1,0,1,1,-0.356541038759229
3741,1,0,0,0,1,1,-0.31872375506802514
3742,0,0,0,1,1,1,-0.3392081170674272
3743,1,0,0,1,1,1,-0.3596924790668293
3744,1,0,1,1,0,2,-0.31793589499112507
3745,1,1,1,0,1,0,-0.34787457791332804
3746,1,1,1,0,1,1,-0.35811675891302913
3747,1,0,1,1,1,2,-0.35338959845162865
3748,0,1,1,1,0,2,-0.2690885702233201
3749,1,1,0,1,0,2,0.0019352962303075107
3750,0,0,1,2,0,2,-0.356541038759229
3751,0,1,1,0,1,0,-0.357328898836129
3752,0,0,1,1,1,2,0.2241118379161301
3753,0,1,0,2,0,0,-0.3596924790668293
3754,0,1,0,2,0,0,-0.34235955737502755
3755,0,0,1,2,1,2,-0.36599535968202995
3756,0,1,0,1,0,0,-0.3722982402972306
3757,0,1,1,2,0,2,-0.1650910400725095
3758,1,0,0,0,1,2,-0.016973345615294413
3759,1,0,1,1,0,1,-0.356541038759229
3760,1,0,1,1,0,2,-0.3604803391437294
3761,0,1,1,1,0,0,-0.3604803391437294
3762,0,0,0,1,0,1,-0.3541774585285288
3763,0,1,1,1,1,1,-0.36363177945132974
3764,1,0,1,0,1,1,-0.19109042261021214
3765,0,1,1,1,1,1,-0.07212355099830005
3766,1,0,1,1,1,1,-0.24230132760871737
3767,1,0,1,1,1,2,0.45337912029405336
3768,0,0,0,1,1,2,-0.3329052364522266
3769,0,0,1,1,0,2,-0.356541038759229
3770,0,0,0,1,1,1,-0.3620560592975295
3771,1,0,1,1,1,2,-0.33763239691362706
3772,0,1,1,0,1,1,0.3336243886052413
3773,1,0,1,1,1,1,-0.3210873352987254
3774,1,0,1,1,1,2,-0.3557531786823289
3775,0,1,1,1,1,0,-0.356541038759229
3776,0,1,1,1,1,2,-0.3557531786823289
3777,1,1,1,1,1,2,-0.3730861003741307
3778,1,0,1,0,0,1,-0.3549653186054288
3779,0,0,1,1,1,1,1.194755452657029
3780,1,1,1,1,0,1,-0.3746618205279308
3781,1,1,1,0,1,1,-0.3526017383747285
3782,0,0,1,1,1,0,-0.35890461898992926
3783,1,0,1,1,1,2,0.538468008599262
3784,0,1,1,1,1,0,-0.36441963952822976
3785,0,0,1,0,1,1,1.056092079122615
3786,0,0,1,1,0,0,-0.3549653186054288
3787,1,0,1,1,1,2,0.27847418322223555
3788,1,0,0,1,1,1,-0.35890461898992926
3789,1,1,0,1,1,0,6.108638752282828
3790,1,0,1,1,1,2,-0.37151038022033045
3791,1,0,1,0,1,1,-0.35811675891302913
3792,1,0,1,0,1,2,6.734199653341491
3793,1,0,1,1,0,1,-0.3620560592975295
3794,1,1,0,1,1,0,-0.36678321975892997
3795,1,1,1,1,1,0,-0.356541038759229
3796,0,1,1,1,1,0,-0.3557531786823289
3797,1,0,1,1,1,1,-0.3549653186054288
3798,1,0,1,0,1,1,-0.3746618205279308
3799,0,0,0,1,1,0,-0.2801186112999212
3800,0,0,1,1,0,0,-0.356541038759229
3801,0,1,0,2,0,2,-0.3037544136069236
3802,0,1,0,1,0,1,-0.3415716972981275
3803,0,1,1,0,1,1,-0.3596924790668293
3804,0,1,0,0,1,1,-0.3242387756063257
3805,1,0,0,0,0,2,1.0805157415065172
3806,0,1,1,1,1,1,0.5825881729056666
3807,0,0,0,1,0,1,0.025571098537309916
3808,1,0,1,1,1,2,-0.35890461898992926
3809,0,0,1,2,0,2,-0.28169433145372136
3810,1,0,1,1,1,2,0.989123972586108
3811,1,0,1,0,0,1,-0.3541774585285288
3812,1,0,1,1,0,1,-0.3596924790668293
3813,1,0,1,1,1,2,-0.3722982402972306
3814,1,1,1,0,1,1,-0.356541038759229
3815,1,1,1,2,1,1,-0.36441963952822976
3816,1,0,1,0,1,1,-0.3392081170674272
3817,0,1,1,1,1,2,0.6093754155202692
3818,1,0,1,0,1,0,-0.34314741745192756
3819,0,0,1,2,1,1,0.09490278530451692
3820,1,0,1,0,0,0,-0.15090955868830805
3821,0,1,1,1,1,1,-0.3518138782978285
3822,1,0,1,1,1,2,0.24617192006933236
3823,0,0,0,1,0,1,-0.3596924790668293
3824,1,1,1,1,0,2,-0.357328898836129
3825,1,0,1,1,1,2,2.4600587361585573
3826,1,1,0,0,0,2,-0.209211204378914
3827,1,0,1,0,1,1,0.3462301498356425
3828,0,1,1,2,1,1,-0.35811675891302913
3829,0,0,1,1,0,2,-0.35102601822092844
3830,1,1,1,1,1,0,-0.35890461898992926
3831,1,0,1,0,1,1,-0.36126819922062947
3832,0,1,0,2,1,0,-0.34078383722122735
3833,0,0,1,0,1,1,-0.3155723147604248
3834,1,1,1,1,1,0,-0.3557531786823289
3835,0,1,1,1,0,0,-0.36126819922062947
3836,0,0,1,0,1,1,-0.34235955737502755
3837,1,0,1,2,1,0,-0.2848457717613217
3838,0,0,1,1,1,0,-0.35890461898992926
3839,0,0,1,0,1,0,-0.3604803391437294
3840,0,0,1,1,1,2,-0.3557531786823289
3841,0,0,1,1,0,2,-0.3746618205279308
3842,1,1,1,0,0,0,-0.3344809566060267
3843,0,0,1,0,1,1,2.5711470070014686
3844,0,0,0,1,1,0,-0.36678321975892997
3845,1,1,0,1,1,2,0.6865857030564771
3846,1,0,1,1,1,1,1.089970062429318
3847,0,0,1,1,1,2,-0.3722982402972306
3848,0,0,0,1,0,1,-0.3620560592975295
3849,0,0,1,0,1,1,-0.36126819922062947
3850,0,1,1,2,1,0,-0.36126819922062947
3851,0,0,0,0,0,0,-0.3596924790668293
3852,1,0,1,1,1,2,-0.3392081170674272
3853,1,0,1,1,0,2,0.3564723308353435
3854,1,0,1,1,0,1,-0.05400276922959822
3855,0,0,1,0,1,0,-0.3502381581440283
3856,1,0,1,1,1,2,0.13587150930332112
3857,1,0,1,1,1,2,-0.3541774585285288
3858,1,1,1,2,0,1,-0.32739021591392603
3859,1,0,1,0,1,1,-0.3329052364522266
3860,0,1,1,0,1,0,-0.3541774585285288
3861,0,1,1,1,0,0,-0.35811675891302913
3862,1,1,1,1,1,1,-0.3557531786823289
